Word,TF,IDF,TF-IDF
processing,0.0006792010126269643,5.8255083444002915,0.003956691166583508
elongation,0.000617455466024513,6.364504845132979,0.003929798305166854
total,0.000617455466024513,6.364504845132979,0.003929798305166854
method,0.0006483282393257386,6.007829901194246,0.0038950457820097917
regulator,0.0008953104257355438,4.303081808955821,0.00385259400635111
dmso,0.00046309159951838475,8.310414994188292,0.0038484833723202243
shrna,0.0005557099194220616,6.9241206330684015,0.003847802519071076
molecule,0.000617455466024513,6.230973452508456,0.003847348616904977
ii,0.0007718193325306412,4.978210484013088,0.0038422790929680223
hepatocellular,0.0005865826927232874,6.518655524960237,0.00382373051076671
polya,0.0005865826927232874,6.518655524960237,0.00382373051076671
genetic,0.0008026921058318668,4.755066932698878,0.0038168546895795386
element,0.0007718193325306412,4.943119164201818,0.0038151949339336683
compare,0.0006792010126269643,5.602364793086082,0.00380513184056972
new,0.0006792010126269643,5.602364793086082,0.00380513184056972
adult,0.0010188015189404463,3.72544751551772,0.0037954915875423652
squamous,0.000617455466024513,6.113190416852072,0.003774622837733983
alteration,0.0006792010126269643,5.537826271948511,0.003761297211659635
vitro,0.0007100737859281899,5.265892556464869,0.003739172263860084
modulation,0.0006483282393257386,5.745465636726755,0.0037249476203655906
induction,0.0007409465592294156,5.014578128183963,0.003715534410064991
muscle,0.0009261831990367695,3.9537061674987,0.0036618562262653517
nextgeneration,0.000617455466024513,5.912519721389922,0.0036507176199499377
malignant,0.000524837146120836,6.9241206330684015,0.0036340357124560164
brd4,0.000524837146120836,6.9241206330684015,0.0036340357124560164
comparison,0.0008335648791330926,4.321430947624018,0.00360219306553822
migration,0.000617455466024513,5.8255083444002915,0.003596991969621371
development,0.0011731653854465747,3.058141566141662,0.0035877058291927744
er,0.0005865826927232874,6.113190416852072,0.003585891695847284
bromodomain,0.0004939643728196104,7.211802705520182,0.0035623736003310463
myeloid,0.0007718193325306412,4.596842927483984,0.003547932240038888
base,0.000617455466024513,5.745465636726755,0.0035475691622529437
lineage,0.0008953104257355438,3.9537061674987,0.0035397943520565065
dysregulation,0.0005557099194220616,6.364504845132979,0.0035368184746501687
screen,0.0005557099194220616,6.364504845132979,0.0035368184746501687
state,0.0008644376524343182,4.090907289012185,0.0035363342932401344
predict,0.00046309159951838475,7.617267813628347,0.0035274927357730607
keratinocyte,0.00046309159951838475,7.617267813628347,0.0035274927357730607
transition,0.0006792010126269643,5.174920778259143,0.003514811432857928
bet,0.0005557099194220616,6.230973452508456,0.0034626137552144793
thyroid,0.000524837146120836,6.518655524960237,0.003421232562264951
pair,0.0004939643728196104,6.9241206330684015,0.0034202689058409567
inhibit,0.0006483282393257386,5.265892556464869,0.003414026849611381
cycle,0.0006483282393257386,5.219372540829976,0.003383866609781405
population,0.0007100737859281899,4.7268960557321815,0.003356444977982778
direct,0.0006483282393257386,5.174920778259143,0.003355047276818931
deep,0.000617455466024513,5.420043236292127,0.0033466353223377647
sarcoma,0.000524837146120836,6.364504845132979,0.0033403285593918263
arthritis,0.0004013460529159334,8.310414994188292,0.003335352256010861
donor,0.0004013460529159334,8.310414994188292,0.003335352256010861
potential,0.000617455466024513,5.365976015021851,0.003313251221031676
loss,0.0008026921058318668,4.105722374797326,0.0032956309389870785
biomarker,0.0004322188262171591,7.617267813628347,0.00329232655338819
exosome,0.0004322188262171591,7.617267813628347,0.00329232655338819
inflammatory,0.0006792010126269643,4.844679091388565,0.003290510944723795
infect,0.0005557099194220616,5.912519721389922,0.003285645857954944
disorder,0.0005557099194220616,5.912519721389922,0.003285645857954944
enhance,0.000617455466024513,5.265892556464869,0.0032514541424870295
fetal,0.0006792010126269643,4.755066932698878,0.003229646275798071
somatic,0.0006483282393257386,4.978210484013088,0.003227514438093138
level,0.0006483282393257386,4.978210484013088,0.003227514438093138
pattern,0.0006483282393257386,4.978210484013088,0.003227514438093138
degradation,0.0004939643728196104,6.518655524960237,0.003219983588014072
circulate,0.0004939643728196104,6.518655524960237,0.003219983588014072
transcriptomewide,0.000524837146120836,6.113190416852072,0.0032084294120738855
sirna,0.00046309159951838475,6.9241206330684015,0.003206502099225897
resistant,0.0004939643728196104,6.364504845132979,0.0031438386441334835
apoptosis,0.0004939643728196104,6.364504845132979,0.0031438386441334835
subtype,0.0004939643728196104,6.364504845132979,0.0031438386441334835
metabolic,0.0006792010126269643,4.596842927483984,0.0031221803712342213
vs,0.0006483282393257386,4.813907432721812,0.0031209921301336187
aberrant,0.00046309159951838475,6.700977081754192,0.0031031661951255868
isoform,0.000524837146120836,5.912519721389922,0.003103109976957447
pediatric,0.0003704732796147078,8.310414994188292,0.0030787866978561796
subject,0.0003704732796147078,8.310414994188292,0.0030787866978561796
esophageal,0.0003704732796147078,8.310414994188292,0.0030787866978561796
oncogenic,0.0005557099194220616,5.537826271948511,0.003077424991357883
stimulate,0.000524837146120836,5.8255083444002915,0.0030574431741781653
remodel,0.000524837146120836,5.8255083444002915,0.0030574431741781653
peripheral,0.0005557099194220616,5.477201650132076,0.003043735287653279
metabolism,0.000617455466024513,4.909217612526136,0.0030312232487580723
combination,0.00046309159951838475,6.518655524960237,0.003018734613763192
fusion,0.00046309159951838475,6.518655524960237,0.003018734613763192
mitochondrial,0.000524837146120836,5.745465636726755,0.003015433787915002
comprehensive,0.0005557099194220616,5.420043236292127,0.003011971790103988
key,0.0005865826927232874,5.132361163840346,0.003010554231513895
chronic,0.0005865826927232874,5.091539169320091,0.0029866087560458687
progression,0.0005557099194220616,5.365976015021851,0.0029819260989285084
comparative,0.0004939643728196104,6.007829901194246,0.002967653929150318
cellderive,0.00046309159951838475,6.364504845132979,0.002947348728875141
lncrna,0.000524837146120836,5.602364793086082,0.0029403291495311472
epigenome,0.0004939643728196104,5.912519721389922,0.0029205740959599505
ips,0.0004322188262171591,6.700977081754192,0.002896288448783881
transfecte,0.0004322188262171591,6.700977081754192,0.002896288448783881
asthma,0.0004013460529159334,7.211802705520182,0.002894428550268975
gastric,0.00046309159951838475,6.230973452508456,0.0028855114626787333
astrocyte,0.0004939643728196104,5.8255083444002915,0.002877593575697097
sequencing,0.0004939643728196104,5.8255083444002915,0.002877593575697097
suppression,0.000524837146120836,5.477201650132076,0.0028746388827836527
early,0.0007100737859281899,4.033748875172237,0.0028642593352771278
silence,0.0005865826927232874,4.844679091388565,0.0028418049068069137
wide,0.0004939643728196104,5.745465636726755,0.002838055329802355
repression,0.0005557099194220616,5.091539169320091,0.002829418821517139
nonsmall,0.00033960050631348215,8.310414994188292,0.002822221139701498
recurrent,0.00033960050631348215,8.310414994188292,0.002822221139701498
peptide,0.00033960050631348215,8.310414994188292,0.002822221139701498
groseq,0.00033960050631348215,8.310414994188292,0.002822221139701498
liver,0.0008026921058318668,3.514624448591551,0.002821161299848116
integration,0.0004322188262171591,6.518655524960237,0.0028174856395123127
identifie,0.000524837146120836,5.314682720634301,0.002789342911635427
vascular,0.0004939643728196104,5.602364793086082,0.002767368611323433
viral,0.0004939643728196104,5.602364793086082,0.002767368611323433
microenvironment,0.0004322188262171591,6.364504845132979,0.002750858813616798
suppressor,0.0004939643728196104,5.537826271948511,0.0027354888812070074
stimulation,0.00046309159951838475,5.8255083444002915,0.0026977439772160284
resolution,0.00046309159951838475,5.8255083444002915,0.0026977439772160284
subset,0.000524837146120836,5.132361163840346,0.0026936537860913798
mrnas,0.0004013460529159334,6.700977081754192,0.002689410702442175
oncogene,0.0003704732796147078,7.211802705520182,0.002671780200248285
triple,0.0003704732796147078,7.211802705520182,0.002671780200248285
highlight,0.0003704732796147078,7.211802705520182,0.002671780200248285
clinical,0.0003704732796147078,7.211802705520182,0.002671780200248285
vivo,0.000617455466024513,4.321430947624018,0.0026682911596579407
system,0.0005557099194220616,4.784054469572131,0.0026585465237966826
demethylase,0.0004322188262171591,6.113190416852072,0.002642235986413788
noncode,0.0004322188262171591,6.113190416852072,0.002642235986413788
smooth,0.00046309159951838475,5.6713576645730335,0.002626358092327977
overexpresse,0.00046309159951838475,5.6713576645730335,0.002626358092327977
require,0.0006483282393257386,4.0199555530399005,0.0026062507058700842
difference,0.0004939643728196104,5.265892556464869,0.002601163313989624
damage,0.00046309159951838475,5.602364793086082,0.002594408073115718
ezh2,0.000524837146120836,4.943119164201818,0.0025943325550748944
circular,0.00033960050631348215,7.617267813628347,0.0025868280062335777
match,0.00033960050631348215,7.617267813628347,0.0025868280062335777
end,0.00033960050631348215,7.617267813628347,0.0025868280062335777
heterogeneity,0.0004939643728196104,5.219372540829976,0.0025781840836429756
marker,0.0003704732796147078,6.9241206330684015,0.0025652016793807175
map,0.00046309159951838475,5.537826271948511,0.0025645208261315692
family,0.00046309159951838475,5.537826271948511,0.0025645208261315692
hematopoietic,0.0006483282393257386,3.9537061674987,0.0025632993583857458
cause,0.000524837146120836,4.876427789703146,0.0025593304444121354
mrnaseq,0.0004939643728196104,5.174920778259143,0.0025562264966239477
islet,0.0004939643728196104,5.174920778259143,0.0025562264966239477
active,0.00046309159951838475,5.420043236292127,0.0025099764917533235
transformation,0.00046309159951838475,5.365976015021851,0.0024849384157737573
epithelium,0.00046309159951838475,5.365976015021851,0.0024849384157737573
diabete,0.0003704732796147078,6.700977081754192,0.0024825329561004696
pluripotency,0.0005557099194220616,4.439213983280401,0.002466915244946041
skin,0.000524837146120836,4.6994970815440675,0.002466470636480786
ribosome,0.00046309159951838475,5.314682720634301,0.0024611849220312594
kidney,0.0004939643728196104,4.978210484013088,0.002459058619499534
major,0.0004013460529159334,6.113190416852072,0.002453504844527089
renal,0.0004013460529159334,6.113190416852072,0.002453504844527089
innate,0.000524837146120836,4.672828834461906,0.002452474149790139
approach,0.0004322188262171591,5.6713576645730335,0.0024512675528394453
memory,0.0005557099194220616,4.398391988760146,0.002444230057660542
acid,0.00046309159951838475,5.219372540829976,0.0024170475784152895
editing,0.0003704732796147078,6.518655524960237,0.002414987691010554
act,0.0004322188262171591,5.537826271948511,0.0023935527710561314
cd8,0.000524837146120836,4.526225360270031,0.002375531200783876
widespread,0.0004013460529159334,5.912519721389922,0.0023729664529674593
uncover,0.0004013460529159334,5.912519721389922,0.0023729664529674593
generate,0.0004322188262171591,5.477201650132076,0.002367349668174773
risk,0.0003704732796147078,6.364504845132979,0.002357878983100113
lncrnas,0.0003704732796147078,6.364504845132979,0.002357878983100113
tumour,0.0003704732796147078,6.364504845132979,0.002357878983100113
diverse,0.0003704732796147078,6.364504845132979,0.002357878983100113
detection,0.0003087277330122565,7.617267813628347,0.002351661823848707
deplete,0.0003087277330122565,7.617267813628347,0.002351661823848707
invasion,0.00033960050631348215,6.9241206330684015,0.002351434872765658
proteomic,0.00033960050631348215,6.9241206330684015,0.002351434872765658
nucleotide,0.00033960050631348215,6.9241206330684015,0.002351434872765658
bladder,0.00033960050631348215,6.9241206330684015,0.002351434872765658
mammary,0.000524837146120836,4.460267392478233,0.002340914009204099
affect,0.0004013460529159334,5.8255083444002915,0.002338044780253891
cohort,0.0002778549597110308,8.310414994188292,0.0023090900233921343
zika,0.0002778549597110308,8.310414994188292,0.0023090900233921343
ffpe,0.0002778549597110308,8.310414994188292,0.0023090900233921343
adjacent,0.0002778549597110308,8.310414994188292,0.0023090900233921343
parclip,0.0002778549597110308,8.310414994188292,0.0023090900233921343
clone,0.0002778549597110308,8.310414994188292,0.0023090900233921343
prognostic,0.0002778549597110308,8.310414994188292,0.0023090900233921343
cardiac,0.000524837146120836,4.398391988760146,0.0023084394989016234
association,0.0003704732796147078,6.230973452508456,0.0023084091701429865
premrna,0.0003704732796147078,6.230973452508456,0.0023084091701429865
wnt,0.0004013460529159334,5.745465636726755,0.0023059199554644133
epigenomic,0.0004013460529159334,5.745465636726755,0.0023059199554644133
intestinal,0.0005557099194220616,4.136027724292655,0.0022984316333940842
underlie,0.0004322188262171591,5.314682720634301,0.002297105927229175
influence,0.0004013460529159334,5.6713576645730335,0.002276177013350913
efficient,0.00033960050631348215,6.700977081754192,0.0022756552097587634
candidate,0.00033960050631348215,6.700977081754192,0.0022756552097587634
synthesis,0.00033960050631348215,6.700977081754192,0.0022756552097587634
term,0.00033960050631348215,6.700977081754192,0.0022756552097587634
exon,0.00033960050631348215,6.700977081754192,0.0022756552097587634
dendritic,0.00046309159951838475,4.909217612526136,0.0022734174365685545
adipose,0.00046309159951838475,4.876427789703146,0.0022582327450695315
time,0.0004322188262171591,5.174920778259143,0.002236698184545954
assessment,0.0003087277330122565,7.211802705520182,0.0022264835002069037
synthetic,0.0003087277330122565,7.211802705520182,0.0022264835002069037
strategy,0.0003087277330122565,7.211802705520182,0.0022264835002069037
m6a,0.0003704732796147078,6.007829901194246,0.0022257404468627386
stromal,0.0004013460529159334,5.537826271948511,0.0022225847159806932
involve,0.0004013460529159334,5.537826271948511,0.0022225847159806932
illumina,0.00033960050631348215,6.518655524960237,0.0022137387167596744
inducible,0.00033960050631348215,6.518655524960237,0.0022137387167596744
sensitivity,0.00033960050631348215,6.364504845132979,0.00216138906784177
hnrnp,0.0003087277330122565,6.9241206330684015,0.0021376680661505977
isolation,0.0003087277330122565,6.9241206330684015,0.0021376680661505977
region,0.0004322188262171591,4.943119164201818,0.0021365091630028542
highly,0.0003704732796147078,5.745465636726755,0.0021285414973517664
mapki,0.0002778549597110308,7.617267813628347,0.002116495641463836
process,0.00033960050631348215,6.230973452508456,0.0021160417392977375
placenta,0.00033960050631348215,6.230973452508456,0.0021160417392977375
3d,0.00033960050631348215,6.230973452508456,0.0021160417392977375
expose,0.00033960050631348215,6.230973452508456,0.0021160417392977375
positive,0.0003704732796147078,5.6713576645730335,0.002101086473862382
glioma,0.0003704732796147078,5.6713576645730335,0.002101086473862382
domain,0.0004013460529159334,5.219372540829976,0.0020947745679599176
maturation,0.0004322188262171591,4.813907432721812,0.002080661420089079
lead,0.0003704732796147078,5.602364793086082,0.0020755264584925745
individual,0.0003704732796147078,5.602364793086082,0.0020755264584925745
pathogenesis,0.0003087277330122565,6.700977081754192,0.0020687774634170577
nave,0.0004013460529159334,5.132361163840346,0.0020598528952463493
fibrosis,0.0004013460529159334,5.132361163840346,0.0020598528952463493
age,0.0004322188262171591,4.755066932698878,0.002055229448235136
hiv,0.0002469821864098052,8.310414994188292,0.002052524465237453
evaluation,0.0002469821864098052,8.310414994188292,0.002052524465237453
ribosomal,0.0002469821864098052,8.310414994188292,0.002052524465237453
activator,0.0002469821864098052,8.310414994188292,0.002052524465237453
lymphocytic,0.0002469821864098052,8.310414994188292,0.002052524465237453
proteincode,0.0002469821864098052,8.310414994188292,0.002052524465237453
engineering,0.0002469821864098052,8.310414994188292,0.002052524465237453
stability,0.00033960050631348215,6.007829901194246,0.0020402620762908436
suppresse,0.00033960050631348215,6.007829901194246,0.0020402620762908436
fate,0.00046309159951838475,4.398391988760146,0.0020368583813837856
deficiency,0.0004013460529159334,5.05231845616681,0.0020277280704568716
formation,0.0004013460529159334,5.014578128183963,0.002012581138785203
sclerosis,0.0003087277330122565,6.518655524960237,0.0020124897425087946
property,0.0003087277330122565,6.518655524960237,0.0020124897425087946
feature,0.0003704732796147078,5.420043236292127,0.002007981193402659
hypoxic,0.0002778549597110308,7.211802705520182,0.002003835150186213
death,0.0002778549597110308,7.211802705520182,0.002003835150186213
stage,0.0004013460529159334,4.978210484013088,0.0019979851283433714
chipseq,0.0003704732796147078,5.365976015021851,0.001987950732619006
depletion,0.0003704732796147078,5.314682720634301,0.0019689479376250076
combinatorial,0.0003087277330122565,6.364504845132979,0.001964899152583427
chromosome,0.00033960050631348215,5.745465636726755,0.0019511630392391192
bone,0.0004322188262171591,4.503752504417972,0.0019466066210321264
deletion,0.0004322188262171591,4.460267392478233,0.0019278115369916107
characterize,0.0002778549597110308,6.9241206330684015,0.001923901259535538
